id;nombre;tipo_profesional;edad;antiguedad;tipo_contrato;turno_asignado;opcion_turno;preferencia;elegible_turno
118;Profesional_118;auxiliar;53;1401;reemplazo;3er_turno;diurno;2;0
119;Profesional_119;matrona;58;1189;reemplazo;3er_turno;3er_turno;3;0
119;Profesional_119;matrona;58;1189;reemplazo;3er_turno;4to_turno;3;0
119;Profesional_119;matrona;58;1189;reemplazo;3er_turno;diurno;3;0
120;Profesional_120;kinesiólogo;41;2264;contratado;diurno;3er_turno;2;0
120;Profesional_120;kinesiólogo;41;2264;contratado;diurno;4to_turno;2;0
120;Profesional_120;kinesiólogo;41;2264;contratado;diurno;diurno;2;0
121;Profesional_121;enfermero;58;1090;reemplazo;diurno;3er_turno;3;0
121;Profesional_121;enfermero;58;1090;reemplazo;diurno;4to_turno;3;0
121;Profesional_121;enfermero;58;1090;reemplazo;diurno;diurno;3;0
122;Profesional_122;enfermero;44;1539;reemplazo;diurno;3er_turno;1;0
122;Profesional_122;enfermero;44;1539;reemplazo;diurno;4to_turno;1;0
122;Profesional_122;enfermero;44;1539;reemplazo;diurno;diurno;1;0
123;Profesional_123;enfermero;36;2829;contratado;3er_turno;3er_turno;5;0
123;Profesional_123;enfermero;36;2829;contratado;3er_turno;4to_turno;5;0
123;Profesional_123;enfermero;36;2829;contratado;3er_turno;diurno;5;0
124;Profesional_124;enfermero;55;1043;reemplazo;3er_turno;3er_turno;4;0
124;Profesional_124;enfermero;55;1043;reemplazo;3er_turno;4to_turno;4;0
124;Profesional_124;enfermero;55;1043;reemplazo;3er_turno;diurno;4;0
125;Profesional_125;kinesiólogo;55;2726;contratado;3er_turno;3er_turno;3;0
125;Profesional_125;kinesiólogo;55;2726;contratado;3er_turno;4to_turno;3;0
125;Profesional_125;kinesiólogo;55;2726;contratado;3er_turno;diurno;3;0
126;Profesional_126;enfermero;30;1157;contratado;3er_turno;3er_turno;4;0
126;Profesional_126;enfermero;30;1157;contratado;3er_turno;4to_turno;4;0
126;Profesional_126;enfermero;30;1157;contratado;3er_turno;diurno;4;0
127;Profesional_127;enfermero;50;1349;reemplazo;diurno;3er_turno;2;0
127;Profesional_127;enfermero;50;1349;reemplazo;diurno;4to_turno;2;0
127;Profesional_127;enfermero;50;1349;reemplazo;diurno;diurno;2;0
128;Profesional_128;matrona;45;2000;reemplazo;diurno;3er_turno;4;0
128;Profesional_128;matrona;45;2000;reemplazo;diurno;4to_turno;4;0
128;Profesional_128;matrona;45;2000;reemplazo;diurno;diurno;4;0
129;Profesional_129;matrona;43;2213;reemplazo;3er_turno;3er_turno;2;0
129;Profesional_129;matrona;43;2213;reemplazo;3er_turno;4to_turno;2;0
129;Profesional_129;matrona;43;2213;reemplazo;3er_turno;diurno;2;0
130;Profesional_130;kinesiólogo;53;3117;reemplazo;4to_turno;3er_turno;3;0
2504;Profesional_2504;kinesiólogo;25;1775;reemplazo;4to_turno;4to_turno;4;70
130;Profesional_130;kinesiólogo;53;3117;reemplazo;4to_turno;diurno;3;0
131;Profesional_131;enfermero;40;690;reemplazo;3er_turno;3er_turno;5;0
131;Profesional_131;enfermero;40;690;reemplazo;3er_turno;4to_turno;5;0
131;Profesional_131;enfermero;40;690;reemplazo;3er_turno;diurno;5;0
132;Profesional_132;enfermero;25;2763;reemplazo;3er_turno;3er_turno;5;0
132;Profesional_132;enfermero;25;2763;reemplazo;3er_turno;4to_turno;5;0
132;Profesional_132;enfermero;25;2763;reemplazo;3er_turno;diurno;5;0
133;Profesional_133;enfermero;33;463;contratado;3er_turno;3er_turno;4;0
133;Profesional_133;enfermero;33;463;contratado;3er_turno;4to_turno;4;0
133;Profesional_133;enfermero;33;463;contratado;3er_turno;diurno;4;0
461;Profesional_461;auxiliar;28;1598;contratado;4to_turno;4to_turno;4;56
460;Profesional_460;matrona;39;261;contratado;4to_turno;4to_turno;5;55
3252;Profesional_3252;kinesiólogo;33;1689;contratado;4to_turno;4to_turno;4;55
1631;Profesional_1631;matrona;29;1114;contratado;4to_turno;4to_turno;1;55
1644;Profesional_1644;kinesiólogo;29;1181;contratado;4to_turno;4to_turno;3;55
1675;Profesional_1675;enfermero;29;1599;contratado;4to_turno;4to_turno;2;55
1741;Profesional_1741;matrona;29;1338;contratado;4to_turno;4to_turno;2;55
1974;Profesional_1974;enfermero;29;1268;contratado;4to_turno;4to_turno;2;55
2140;Profesional_2140;kinesiólogo;29;1099;contratado;4to_turno;4to_turno;3;55
137;Profesional_137;auxiliar;33;2497;reemplazo;3er_turno;3er_turno;1;0
137;Profesional_137;auxiliar;33;2497;reemplazo;3er_turno;4to_turno;1;0
137;Profesional_137;auxiliar;33;2497;reemplazo;3er_turno;diurno;1;0
138;Profesional_138;enfermero;54;3253;reemplazo;diurno;3er_turno;1;0
138;Profesional_138;enfermero;54;3253;reemplazo;diurno;4to_turno;1;0
138;Profesional_138;enfermero;54;3253;reemplazo;diurno;diurno;1;0
139;Profesional_139;kinesiólogo;44;3367;contratado;3er_turno;3er_turno;5;0
139;Profesional_139;kinesiólogo;44;3367;contratado;3er_turno;4to_turno;5;0
139;Profesional_139;kinesiólogo;44;3367;contratado;3er_turno;diurno;5;0
140;Profesional_140;matrona;60;3211;contratado;3er_turno;3er_turno;4;0
140;Profesional_140;matrona;60;3211;contratado;3er_turno;4to_turno;4;0
140;Profesional_140;matrona;60;3211;contratado;3er_turno;diurno;4;0
2468;Profesional_2468;kinesiólogo;29;222;contratado;4to_turno;4to_turno;2;55
3173;Profesional_3173;auxiliar;29;344;contratado;4to_turno;4to_turno;3;55
3203;Profesional_3203;matrona;29;869;contratado;4to_turno;4to_turno;2;55
142;Profesional_142;enfermero;30;2992;contratado;diurno;3er_turno;3;0
142;Profesional_142;enfermero;30;2992;contratado;diurno;4to_turno;3;0
142;Profesional_142;enfermero;30;2992;contratado;diurno;diurno;3;0
143;Profesional_143;enfermero;35;2807;contratado;diurno;3er_turno;1;0
143;Profesional_143;enfermero;35;2807;contratado;diurno;4to_turno;1;0
143;Profesional_143;enfermero;35;2807;contratado;diurno;diurno;1;0
144;Profesional_144;auxiliar;41;2464;reemplazo;4to_turno;3er_turno;5;0
2616;Profesional_2616;enfermero;25;340;reemplazo;4to_turno;4to_turno;4;70
144;Profesional_144;auxiliar;41;2464;reemplazo;4to_turno;diurno;5;0
145;Profesional_145;enfermero;32;1405;reemplazo;diurno;3er_turno;3;0
145;Profesional_145;enfermero;32;1405;reemplazo;diurno;4to_turno;3;0
145;Profesional_145;enfermero;32;1405;reemplazo;diurno;diurno;3;0
146;Profesional_146;enfermero;55;3618;contratado;diurno;3er_turno;5;0
146;Profesional_146;enfermero;55;3618;contratado;diurno;4to_turno;5;0
146;Profesional_146;enfermero;55;3618;contratado;diurno;diurno;5;0
147;Profesional_147;matrona;54;2;contratado;diurno;3er_turno;3;0
147;Profesional_147;matrona;54;2;contratado;diurno;4to_turno;3;0
147;Profesional_147;matrona;54;2;contratado;diurno;diurno;3;0
148;Profesional_148;auxiliar;40;462;reemplazo;diurno;3er_turno;4;0
148;Profesional_148;auxiliar;40;462;reemplazo;diurno;4to_turno;4;0
148;Profesional_148;auxiliar;40;462;reemplazo;diurno;diurno;4;0
149;Profesional_149;enfermero;56;851;reemplazo;4to_turno;3er_turno;3;0
2862;Profesional_2862;kinesiólogo;26;202;reemplazo;4to_turno;4to_turno;4;70
149;Profesional_149;enfermero;56;851;reemplazo;4to_turno;diurno;3;0
150;Profesional_150;auxiliar;35;1206;contratado;diurno;3er_turno;5;0
150;Profesional_150;auxiliar;35;1206;contratado;diurno;4to_turno;5;0
150;Profesional_150;auxiliar;35;1206;contratado;diurno;diurno;5;0
151;Profesional_151;auxiliar;37;408;reemplazo;4to_turno;3er_turno;2;0
3110;Profesional_3110;kinesiólogo;26;176;reemplazo;4to_turno;4to_turno;5;80
151;Profesional_151;auxiliar;37;408;reemplazo;4to_turno;diurno;2;0
152;Profesional_152;enfermero;53;688;reemplazo;4to_turno;3er_turno;2;0
38;Profesional_38;kinesiólogo;39;1616;reemplazo;4to_turno;4to_turno;5;80
152;Profesional_152;enfermero;53;688;reemplazo;4to_turno;diurno;2;0
153;Profesional_153;kinesiólogo;31;171;reemplazo;3er_turno;3er_turno;1;0
153;Profesional_153;kinesiólogo;31;171;reemplazo;3er_turno;4to_turno;1;0
153;Profesional_153;kinesiólogo;31;171;reemplazo;3er_turno;diurno;1;0
154;Profesional_154;enfermero;54;2749;contratado;3er_turno;3er_turno;1;0
154;Profesional_154;enfermero;54;2749;contratado;3er_turno;4to_turno;1;0
154;Profesional_154;enfermero;54;2749;contratado;3er_turno;diurno;1;0
155;Profesional_155;auxiliar;35;497;reemplazo;diurno;3er_turno;3;0
155;Profesional_155;auxiliar;35;497;reemplazo;diurno;4to_turno;3;0
155;Profesional_155;auxiliar;35;497;reemplazo;diurno;diurno;3;0
156;Profesional_156;kinesiólogo;58;886;contratado;3er_turno;3er_turno;2;0
156;Profesional_156;kinesiólogo;58;886;contratado;3er_turno;4to_turno;2;0
156;Profesional_156;kinesiólogo;58;886;contratado;3er_turno;diurno;2;0
157;Profesional_157;auxiliar;31;46;contratado;diurno;3er_turno;1;0
157;Profesional_157;auxiliar;31;46;contratado;diurno;4to_turno;1;0
157;Profesional_157;auxiliar;31;46;contratado;diurno;diurno;1;0
158;Profesional_158;auxiliar;29;24;reemplazo;4to_turno;3er_turno;5;0
196;Profesional_196;auxiliar;32;1438;reemplazo;4to_turno;4to_turno;5;80
158;Profesional_158;auxiliar;29;24;reemplazo;4to_turno;diurno;5;0
159;Profesional_159;enfermero;26;824;contratado;3er_turno;3er_turno;2;0
159;Profesional_159;enfermero;26;824;contratado;3er_turno;4to_turno;2;0
159;Profesional_159;enfermero;26;824;contratado;3er_turno;diurno;2;0
160;Profesional_160;auxiliar;40;1408;reemplazo;4to_turno;3er_turno;1;0
287;Profesional_287;matrona;31;963;reemplazo;4to_turno;4to_turno;5;80
160;Profesional_160;auxiliar;40;1408;reemplazo;4to_turno;diurno;1;0
538;Profesional_538;auxiliar;28;444;contratado;4to_turno;4to_turno;2;55
550;Profesional_550;matrona;28;579;contratado;4to_turno;4to_turno;2;55
1328;Profesional_1328;auxiliar;28;1137;contratado;4to_turno;4to_turno;2;55
162;Profesional_162;auxiliar;29;822;contratado;3er_turno;3er_turno;4;0
162;Profesional_162;auxiliar;29;822;contratado;3er_turno;4to_turno;4;0
162;Profesional_162;auxiliar;29;822;contratado;3er_turno;diurno;4;0
163;Profesional_163;enfermero;58;90;reemplazo;3er_turno;3er_turno;1;0
163;Profesional_163;enfermero;58;90;reemplazo;3er_turno;4to_turno;1;0
163;Profesional_163;enfermero;58;90;reemplazo;3er_turno;diurno;1;0
164;Profesional_164;matrona;38;654;reemplazo;4to_turno;3er_turno;2;0
325;Profesional_325;enfermero;32;1635;reemplazo;4to_turno;4to_turno;4;75
164;Profesional_164;matrona;38;654;reemplazo;4to_turno;diurno;2;0
2171;Profesional_2171;kinesiólogo;28;1288;contratado;4to_turno;4to_turno;2;55
702;Profesional_702;auxiliar;27;1661;contratado;4to_turno;4to_turno;1;55
2248;Profesional_2248;auxiliar;27;1593;contratado;4to_turno;4to_turno;2;55
166;Profesional_166;matrona;47;1151;contratado;3er_turno;3er_turno;2;0
166;Profesional_166;matrona;47;1151;contratado;3er_turno;4to_turno;2;0
166;Profesional_166;matrona;47;1151;contratado;3er_turno;diurno;2;0
2633;Profesional_2633;auxiliar;27;824;contratado;4to_turno;4to_turno;2;55
3064;Profesional_3064;kinesiólogo;27;1583;contratado;4to_turno;4to_turno;3;55
182;Profesional_182;kinesiólogo;26;1543;contratado;4to_turno;4to_turno;2;55
168;Profesional_168;enfermero;40;3315;reemplazo;diurno;3er_turno;5;0
168;Profesional_168;enfermero;40;3315;reemplazo;diurno;4to_turno;5;0
168;Profesional_168;enfermero;40;3315;reemplazo;diurno;diurno;5;0
1867;Profesional_1867;enfermero;26;489;contratado;4to_turno;4to_turno;1;55
2134;Profesional_2134;matrona;26;16;contratado;4to_turno;4to_turno;2;55
2359;Profesional_2359;auxiliar;26;246;contratado;4to_turno;4to_turno;2;55
438;Profesional_438;kinesiólogo;25;27;contratado;4to_turno;4to_turno;1;55
680;Profesional_680;enfermero;25;1123;contratado;4to_turno;4to_turno;1;55
894;Profesional_894;kinesiólogo;25;321;contratado;4to_turno;4to_turno;2;55
171;Profesional_171;enfermero;58;1026;reemplazo;3er_turno;3er_turno;1;0
171;Profesional_171;enfermero;58;1026;reemplazo;3er_turno;4to_turno;1;0
171;Profesional_171;enfermero;58;1026;reemplazo;3er_turno;diurno;1;0
172;Profesional_172;enfermero;37;389;contratado;3er_turno;3er_turno;4;0
172;Profesional_172;enfermero;37;389;contratado;3er_turno;4to_turno;4;0
172;Profesional_172;enfermero;37;389;contratado;3er_turno;diurno;4;0
173;Profesional_173;enfermero;52;1979;contratado;diurno;3er_turno;5;0
173;Profesional_173;enfermero;52;1979;contratado;diurno;4to_turno;5;0
173;Profesional_173;enfermero;52;1979;contratado;diurno;diurno;5;0
174;Profesional_174;enfermero;30;1500;contratado;diurno;3er_turno;2;0
174;Profesional_174;enfermero;30;1500;contratado;diurno;4to_turno;2;0
174;Profesional_174;enfermero;30;1500;contratado;diurno;diurno;2;0
1847;Profesional_1847;enfermero;25;1016;contratado;4to_turno;4to_turno;2;55
2324;Profesional_2324;enfermero;25;1601;contratado;4to_turno;4to_turno;2;55
2646;Profesional_2646;kinesiólogo;25;1319;contratado;4to_turno;4to_turno;3;55
176;Profesional_176;enfermero;42;3291;reemplazo;3er_turno;3er_turno;5;0
176;Profesional_176;enfermero;42;3291;reemplazo;3er_turno;4to_turno;5;0
176;Profesional_176;enfermero;42;3291;reemplazo;3er_turno;diurno;5;0
177;Profesional_177;enfermero;47;3305;reemplazo;4to_turno;3er_turno;5;0
345;Profesional_345;enfermero;30;703;reemplazo;4to_turno;4to_turno;4;70
177;Profesional_177;enfermero;47;3305;reemplazo;4to_turno;diurno;5;0
178;Profesional_178;matrona;52;1222;reemplazo;diurno;3er_turno;4;0
178;Profesional_178;matrona;52;1222;reemplazo;diurno;4to_turno;4;0
178;Profesional_178;matrona;52;1222;reemplazo;diurno;diurno;4;0
2790;Profesional_2790;enfermero;25;230;contratado;4to_turno;4to_turno;1;55
3225;Profesional_3225;kinesiólogo;25;129;contratado;4to_turno;4to_turno;2;55
496;Profesional_496;enfermero;32;1236;contratado;4to_turno;4to_turno;4;54
180;Profesional_180;kinesiólogo;30;2770;reemplazo;4to_turno;3er_turno;3;0
354;Profesional_354;enfermero;43;15;reemplazo;4to_turno;4to_turno;4;70
180;Profesional_180;kinesiólogo;30;2770;reemplazo;4to_turno;diurno;3;0
181;Profesional_181;enfermero;45;542;reemplazo;3er_turno;3er_turno;2;0
181;Profesional_181;enfermero;45;542;reemplazo;3er_turno;4to_turno;2;0
181;Profesional_181;enfermero;45;542;reemplazo;3er_turno;diurno;2;0
427;Profesional_427;kinesiólogo;49;1321;contratado;4to_turno;4to_turno;5;50
161;Profesional_161;matrona;49;876;contratado;4to_turno;4to_turno;5;50
385;Profesional_385;enfermero;47;1740;contratado;4to_turno;4to_turno;5;50
183;Profesional_183;enfermero;35;1976;reemplazo;4to_turno;3er_turno;5;0
362;Profesional_362;matrona;43;418;reemplazo;4to_turno;4to_turno;5;80
183;Profesional_183;enfermero;35;1976;reemplazo;4to_turno;diurno;5;0
308;Profesional_308;enfermero;45;1507;contratado;4to_turno;4to_turno;4;50
399;Profesional_399;matrona;44;1358;contratado;4to_turno;4to_turno;5;50
352;Profesional_352;auxiliar;38;118;contratado;4to_turno;4to_turno;4;50
185;Profesional_185;enfermero;55;2270;contratado;diurno;3er_turno;1;0
185;Profesional_185;enfermero;55;2270;contratado;diurno;4to_turno;1;0
185;Profesional_185;enfermero;55;2270;contratado;diurno;diurno;1;0
186;Profesional_186;matrona;30;1059;reemplazo;diurno;3er_turno;1;0
186;Profesional_186;matrona;30;1059;reemplazo;diurno;4to_turno;1;0
186;Profesional_186;matrona;30;1059;reemplazo;diurno;diurno;1;0
187;Profesional_187;kinesiólogo;27;782;contratado;3er_turno;3er_turno;1;0
187;Profesional_187;kinesiólogo;27;782;contratado;3er_turno;4to_turno;1;0
187;Profesional_187;kinesiólogo;27;782;contratado;3er_turno;diurno;1;0
188;Profesional_188;kinesiólogo;52;88;reemplazo;4to_turno;3er_turno;4;0
386;Profesional_386;enfermero;35;874;reemplazo;4to_turno;4to_turno;5;80
188;Profesional_188;kinesiólogo;52;88;reemplazo;4to_turno;diurno;4;0
189;Profesional_189;auxiliar;42;1119;reemplazo;diurno;3er_turno;5;0
189;Profesional_189;auxiliar;42;1119;reemplazo;diurno;4to_turno;5;0
189;Profesional_189;auxiliar;42;1119;reemplazo;diurno;diurno;5;0
500;Profesional_500;enfermero;35;960;contratado;4to_turno;4to_turno;5;50
336;Profesional_336;enfermero;33;803;contratado;4to_turno;4to_turno;4;50
82;Profesional_82;matrona;32;1695;contratado;4to_turno;4to_turno;4;50
191;Profesional_191;enfermero;44;2975;contratado;diurno;3er_turno;4;0
191;Profesional_191;enfermero;44;2975;contratado;diurno;4to_turno;4;0
191;Profesional_191;enfermero;44;2975;contratado;diurno;diurno;4;0
638;Profesional_638;enfermero;31;1445;contratado;4to_turno;4to_turno;5;50
671;Profesional_671;auxiliar;31;1555;contratado;4to_turno;4to_turno;4;50
27;Profesional_27;enfermero;31;1402;contratado;4to_turno;4to_turno;4;50
193;Profesional_193;auxiliar;59;1640;contratado;diurno;3er_turno;5;0
193;Profesional_193;auxiliar;59;1640;contratado;diurno;4to_turno;5;0
193;Profesional_193;auxiliar;59;1640;contratado;diurno;diurno;5;0
194;Profesional_194;matrona;59;814;reemplazo;no;3er_turno;2;80
194;Profesional_194;matrona;59;814;reemplazo;no;4to_turno;4;90
194;Profesional_194;matrona;59;814;reemplazo;no;diurno;1;70
195;Profesional_195;enfermero;34;3628;contratado;diurno;3er_turno;5;0
195;Profesional_195;enfermero;34;3628;contratado;diurno;4to_turno;5;0
195;Profesional_195;enfermero;34;3628;contratado;diurno;diurno;5;0
196;Profesional_196;auxiliar;32;1438;reemplazo;4to_turno;3er_turno;5;0
431;Profesional_431;auxiliar;47;722;reemplazo;4to_turno;4to_turno;5;80
196;Profesional_196;auxiliar;32;1438;reemplazo;4to_turno;diurno;5;0
197;Profesional_197;enfermero;60;2780;contratado;3er_turno;3er_turno;3;0
197;Profesional_197;enfermero;60;2780;contratado;3er_turno;4to_turno;3;0
197;Profesional_197;enfermero;60;2780;contratado;3er_turno;diurno;3;0
198;Profesional_198;matrona;36;3605;reemplazo;diurno;3er_turno;2;0
198;Profesional_198;matrona;36;3605;reemplazo;diurno;4to_turno;2;0
198;Profesional_198;matrona;36;3605;reemplazo;diurno;diurno;2;0
199;Profesional_199;matrona;25;1713;contratado;diurno;3er_turno;2;0
199;Profesional_199;matrona;25;1713;contratado;diurno;4to_turno;2;0
199;Profesional_199;matrona;25;1713;contratado;diurno;diurno;2;0
404;Profesional_404;kinesiólogo;30;939;contratado;4to_turno;4to_turno;5;50
2018;Profesional_2018;enfermero;28;379;contratado;4to_turno;4to_turno;5;50
2094;Profesional_2094;auxiliar;28;1805;contratado;4to_turno;4to_turno;4;50
3326;Profesional_3326;matrona;28;1064;contratado;4to_turno;4to_turno;5;50
368;Profesional_368;matrona;28;1872;contratado;4to_turno;4to_turno;5;50
1237;Profesional_1237;enfermero;28;1832;contratado;4to_turno;4to_turno;4;50
202;Profesional_202;kinesiólogo;53;2857;contratado;3er_turno;3er_turno;3;0
202;Profesional_202;kinesiólogo;53;2857;contratado;3er_turno;4to_turno;3;0
202;Profesional_202;kinesiólogo;53;2857;contratado;3er_turno;diurno;3;0
203;Profesional_203;enfermero;58;300;reemplazo;diurno;3er_turno;4;0
203;Profesional_203;enfermero;58;300;reemplazo;diurno;4to_turno;4;0
203;Profesional_203;enfermero;58;300;reemplazo;diurno;diurno;4;0
204;Profesional_204;enfermero;29;2004;contratado;diurno;3er_turno;2;0
204;Profesional_204;enfermero;29;2004;contratado;diurno;4to_turno;2;0
204;Profesional_204;enfermero;29;2004;contratado;diurno;diurno;2;0
205;Profesional_205;auxiliar;46;3088;reemplazo;diurno;3er_turno;4;0
205;Profesional_205;auxiliar;46;3088;reemplazo;diurno;4to_turno;4;0
205;Profesional_205;auxiliar;46;3088;reemplazo;diurno;diurno;4;0
206;Profesional_206;auxiliar;52;164;contratado;diurno;3er_turno;4;0
206;Profesional_206;auxiliar;52;164;contratado;diurno;4to_turno;4;0
206;Profesional_206;auxiliar;52;164;contratado;diurno;diurno;4;0
1297;Profesional_1297;matrona;28;2646;contratado;4to_turno;4to_turno;5;50
1578;Profesional_1578;auxiliar;28;3278;contratado;4to_turno;4to_turno;5;50
1966;Profesional_1966;enfermero;28;3525;contratado;4to_turno;4to_turno;5;50
208;Profesional_208;kinesiólogo;35;2581;reemplazo;diurno;3er_turno;1;0
208;Profesional_208;kinesiólogo;35;2581;reemplazo;diurno;4to_turno;1;0
208;Profesional_208;kinesiólogo;35;2581;reemplazo;diurno;diurno;1;0
209;Profesional_209;enfermero;33;2047;contratado;diurno;3er_turno;3;0
209;Profesional_209;enfermero;33;2047;contratado;diurno;4to_turno;3;0
209;Profesional_209;enfermero;33;2047;contratado;diurno;diurno;3;0
65;Profesional_65;enfermero;27;692;contratado;4to_turno;4to_turno;5;50
51;Profesional_51;auxiliar;27;1216;contratado;4to_turno;4to_turno;4;50
882;Profesional_882;enfermero;27;3371;contratado;4to_turno;4to_turno;4;50
211;Profesional_211;auxiliar;42;1882;contratado;diurno;3er_turno;1;0
211;Profesional_211;auxiliar;42;1882;contratado;diurno;4to_turno;1;0
211;Profesional_211;auxiliar;42;1882;contratado;diurno;diurno;1;0
212;Profesional_212;kinesiólogo;32;456;reemplazo;3er_turno;3er_turno;3;0
